episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,61,1.22,0.01202,-0.33712,0.62932,0.42236,-0.11421,-0.63175,0.82583,0.82445,0.82727,0.82569,0.82427,0.82731,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.01222,0.01222,-0.35561,-0.35561,0.64751,0.64751,0.42411,0.42411,-0.10851,-0.10851,-0.64557,-0.64557,220.0,220.0
1,62,1.24,0.01216,-0.34493,0.64311,0.42319,-0.11027,-0.64079,0.82583,0.82446,0.82728,0.8257,0.82428,0.82731,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.01237,0.01237,-0.36328,-0.36328,0.66098,0.66098,0.4248,0.4248,-0.10463,-0.10463,-0.6542,-0.6542,220.0,220.0
1,63,1.26,0.01232,-0.35265,0.65669,0.42393,-0.10637,-0.64956,0.82582,0.82445,0.82727,0.82569,0.82427,0.82731,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.01253,0.01253,-0.37086,-0.37086,0.67423,0.67423,0.42541,0.42541,-0.10082,-0.10082,-0.66257,-0.66257,220.0,220.0
1,64,1.28,0.01247,-0.36028,0.67004,0.4246,-0.10255,-0.65806,0.82583,0.82445,0.82728,0.8257,0.82428,0.82731,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,0.01269,0.01269,-0.37835,-0.37835,0.68726,0.68726,0.42597,0.42597,-0.09709,-0.09709,-0.67069,-0.67069,220.0,220.0
1,65,1.3,0.01263,-0.36784,0.68317,0.4252,-0.09879,-0.66631,0.82582,0.82444,0.82727,0.8257,0.82428,0.8273,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.01286,0.01286,-0.38575,-0.38575,0.70008,0.70008,0.42647,0.42647,-0.09344,-0.09344,-0.67856,-0.67856,220.0,220.0
1,66,1.32,0.0128,-0.3753,0.69608,0.42574,-0.09512,-0.67431,0.82583,0.82445,0.82729,0.82571,0.8243,0.82731,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.01303,0.01303,-0.39307,-0.39307,0.71267,0.71267,0.42693,0.42693,-0.08989,-0.08989,-0.68619,-0.68619,220.0,220.0
1,67,1.34,0.01297,-0.38268,0.70878,0.42623,-0.09153,-0.68207,0.82582,0.82443,0.82727,0.8257,0.82428,0.8273,0.52171,0.00831,0.02489,1.0,0.0,-0.0,0.0,0.0132,0.0132,-0.40029,-0.40029,0.72506,0.72506,0.42735,0.42735,-0.08644,-0.08644,-0.6936,-0.6936,220.0,220.0
1,68,1.36,0.01314,-0.38996,0.72127,0.42668,-0.08804,-0.6896,0.82582,0.82443,0.82728,0.8257,0.82429,0.8273,0.52171,0.00831,0.02489,1.0,0.0,0.0,0.0,0.01338,0.01338,-0.40744,-0.40744,0.73724,0.73724,0.42774,0.42774,-0.0831,-0.0831,-0.70078,-0.70078,220.0,220.0
1,69,1.38,0.01332,-0.39717,0.73355,0.42709,-0.08465,-0.69691,0.82581,0.82442,0.82727,0.8257,0.82429,0.82729,0.52171,0.00831,0.02489,1.0,0.0,-0.0,0.0,0.01356,0.01356,-0.41449,-0.41449,0.74922,0.74922,0.42809,0.42809,-0.07985,-0.07985,-0.70775,-0.70775,220.0,220.0
1,70,1.4,0.0135,-0.40429,0.74564,0.42747,-0.08137,-0.70399,0.82581,0.82442,0.82729,0.82571,0.8243,0.8273,0.52171,0.00831,0.02489,1.0,0.0,0.0,0.0,0.01375,0.01375,-0.42146,-0.42146,0.76101,0.76101,0.42843,0.42843,-0.07672,-0.07672,-0.71451,-0.71451,220.0,220.0
