episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,29,0.58,-1e-05,-0.35181,-0.15069,0.05423,-0.00077,0.02492,0.82577,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,4e-05,4e-05,-0.37765,-0.37765,-0.16191,-0.16191,0.05589,0.05589,-0.00063,-0.00063,0.02748,0.02748,220.0,220.0
1,30,0.6,-1e-05,-0.36476,-0.15649,0.05542,-0.00076,0.0267,0.82577,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,4e-05,4e-05,-0.39057,-0.39057,-0.16768,-0.16768,0.05697,0.05697,-0.00061,-0.00061,0.02934,0.02934,220.0,220.0
1,31,0.62,-1e-05,-0.37773,-0.16228,0.05654,-0.00074,0.02853,0.82577,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,4e-05,4e-05,-0.40351,-0.40351,-0.17343,-0.17343,0.05799,0.05799,-0.00059,-0.00059,0.03126,0.03126,220.0,220.0
1,32,0.64,-1e-05,-0.3907,-0.16806,0.0576,-0.00073,0.03042,0.82576,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,4e-05,4e-05,-0.41645,-0.41645,-0.17917,-0.17917,0.05894,0.05894,-0.00056,-0.00056,0.03323,0.03323,220.0,220.0
1,33,0.66,-0.0,-0.40369,-0.17382,0.05859,-0.00071,0.03236,0.82576,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,4e-05,4e-05,-0.42941,-0.42941,-0.18488,-0.18488,0.05983,0.05983,-0.00054,-0.00054,0.03525,0.03525,220.0,220.0
1,34,0.68,-0.0,-0.41668,-0.17956,0.05952,-0.00069,0.03436,0.82577,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,4e-05,4e-05,-0.44237,-0.44237,-0.19056,-0.19056,0.06065,0.06065,-0.00051,-0.00051,0.03732,0.03732,220.0,220.0
1,35,0.7,0.0,-0.42969,-0.18528,0.06038,-0.00067,0.0364,0.82577,0.82433,0.82734,0.82576,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,5e-05,5e-05,-0.45535,-0.45535,-0.19622,-0.19622,0.06141,0.06141,-0.00047,-0.00047,0.03945,0.03945,220.0,220.0
1,36,0.72,0.0,-0.44271,-0.19097,0.06118,-0.00064,0.0385,0.82575,0.82432,0.82733,0.82575,0.82438,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,5e-05,5e-05,-0.46834,-0.46834,-0.20185,-0.20185,0.0621,0.0621,-0.00044,-0.00044,0.04161,0.04161,220.0,220.0
1,37,0.74,1e-05,-0.45574,-0.19664,0.06191,-0.00061,0.04064,0.82576,0.82433,0.82734,0.82576,0.82439,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,5e-05,5e-05,-0.48135,-0.48135,-0.20745,-0.20745,0.06273,0.06273,-0.0004,-0.0004,0.04383,0.04383,220.0,220.0
1,38,0.76,1e-05,-0.46879,-0.20227,0.06258,-0.00058,0.04283,0.82575,0.82432,0.82733,0.82575,0.82438,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,5e-05,5e-05,-0.49437,-0.49437,-0.21301,-0.21301,0.06329,0.06329,-0.00036,-0.00036,0.04608,0.04608,220.0,220.0
1,39,0.78,1e-05,-0.48186,-0.20788,0.06319,-0.00055,0.04506,0.82575,0.82432,0.82733,0.82575,0.82438,0.82723,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,5e-05,5e-05,-0.50741,-0.50741,-0.21853,-0.21853,0.0638,0.0638,-0.00032,-0.00032,0.04838,0.04838,220.0,220.0
1,40,0.8,1e-05,-0.49494,-0.21345,0.06373,-0.00051,0.04734,0.82575,0.82432,0.82733,0.82575,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,6e-05,6e-05,-0.52046,-0.52046,-0.22402,-0.22402,0.06424,0.06424,-0.00027,-0.00027,0.05072,0.05072,220.0,220.0
1,41,0.82,2e-05,-0.50804,-0.21898,0.06421,-0.00047,0.04965,0.82575,0.82432,0.82733,0.82575,0.82438,0.82722,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,6e-05,6e-05,-0.53354,-0.53354,-0.22947,-0.22947,0.06462,0.06462,-0.00023,-0.00023,0.05309,0.05309,220.0,220.0
1,42,0.84,2e-05,-0.52116,-0.22447,0.06464,-0.00043,0.052,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,6e-05,6e-05,-0.54663,-0.54663,-0.23488,-0.23488,0.06495,0.06495,-0.00018,-0.00018,0.05551,0.05551,220.0,220.0
1,43,0.86,2e-05,-0.5343,-0.22993,0.065,-0.00039,0.0544,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,6e-05,6e-05,-0.55974,-0.55974,-0.24025,-0.24025,0.06521,0.06521,-0.00012,-0.00012,0.05795,0.05795,220.0,220.0
1,44,0.88,2e-05,-0.54746,-0.23535,0.0653,-0.00034,0.05682,0.82576,0.82433,0.82734,0.82575,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,6e-05,6e-05,-0.57287,-0.57287,-0.24558,-0.24558,0.06542,0.06542,-7e-05,-7e-05,0.06043,0.06043,220.0,220.0
1,45,0.9,3e-05,-0.56064,-0.24073,0.06555,-0.00029,0.05928,0.82577,0.82434,0.82735,0.82577,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,7e-05,7e-05,-0.58602,-0.58602,-0.25086,-0.25086,0.06557,0.06557,-1e-05,-1e-05,0.06294,0.06294,220.0,220.0
1,46,0.92,3e-05,-0.57384,-0.24606,0.06574,-0.00024,0.06177,0.82576,0.82433,0.82734,0.82576,0.82439,0.82724,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,7e-05,7e-05,-0.59919,-0.59919,-0.25609,-0.25609,0.06567,0.06567,4e-05,4e-05,0.06548,0.06548,220.0,220.0
1,47,0.94,3e-05,-0.58706,-0.25135,0.06587,-0.00019,0.0643,0.82576,0.82433,0.82734,0.82576,0.82439,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,7e-05,7e-05,-0.61238,-0.61238,-0.26128,-0.26128,0.06572,0.06572,0.0001,0.0001,0.06805,0.06805,220.0,220.0
1,48,0.96,4e-05,-0.60031,-0.2566,0.06595,-0.00014,0.06685,0.82576,0.82433,0.82734,0.82575,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,8e-05,8e-05,-0.62559,-0.62559,-0.26643,-0.26643,0.06571,0.06571,0.00017,0.00017,0.07064,0.07064,220.0,220.0
1,49,0.98,4e-05,-0.61358,-0.2618,0.06598,-8e-05,0.06942,0.82576,0.82433,0.82734,0.82575,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,8e-05,8e-05,-0.63882,-0.63882,-0.27153,-0.27153,0.06565,0.06565,0.00023,0.00023,0.07326,0.07326,220.0,220.0
1,50,1.0,5e-05,-0.62686,-0.26695,0.06596,-2e-05,0.07203,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,8e-05,8e-05,-0.65208,-0.65208,-0.27658,-0.27658,0.06555,0.06555,0.00029,0.00029,0.0759,0.0759,220.0,220.0
