episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,30,0.6,-0.89752,-0.89022,0.89855,-0.89569,-0.89603,-1e-05,0.84404,0.8284,0.86261,0.84487,0.83017,0.8618,0.52171,0.00831,-1.73669,1.0,0.0,0.0,0.0,-0.94248,-0.94248,-0.94248,-0.94248,0.94248,0.94248,-0.94248,-0.94248,-0.94248,-0.94248,0.0,0.0,255.0,255.0
1,31,0.62,-0.92893,-0.92175,0.92998,-0.9271,-0.92746,-1e-05,0.84402,0.82839,0.86261,0.84485,0.83016,0.86174,0.52171,0.00831,-1.85656,1.0,0.0,0.0,0.0,-0.9739,-0.9739,-0.9739,-0.9739,0.9739,0.9739,-0.9739,-0.9739,-0.9739,-0.9739,0.0,0.0,255.0,255.0
1,32,0.64,-0.96034,-0.95329,0.96141,-0.9585,-0.95888,-1e-05,0.84401,0.82837,0.86261,0.84484,0.83014,0.86168,0.52171,0.00831,-1.98037,1.0,0.0,0.0,0.0,-1.00531,-1.00531,-1.00531,-1.00531,1.00531,1.00531,-1.00531,-1.00531,-1.00531,-1.00531,0.0,0.0,255.0,255.0
1,33,0.66,-0.99175,-0.98482,0.99284,-0.9899,-0.9903,-1e-05,0.84403,0.8284,0.86266,0.84486,0.83016,0.86171,0.52171,0.00831,-2.10809,1.0,0.0,0.0,0.0,-1.03673,-1.03673,-1.03673,-1.03673,1.03673,1.03673,-1.03673,-1.03673,-1.03673,-1.03673,0.0,0.0,255.0,255.0
1,34,0.68,-1.02315,-1.01636,1.02426,-1.0213,-1.02171,-1e-05,0.84398,0.82833,0.8626,0.8448,0.83009,0.86163,0.52171,0.00831,-2.23974,1.0,0.0,0.0,0.0,-1.06814,-1.06814,-1.06814,-1.06814,1.06814,1.06814,-1.06814,-1.06814,-1.06814,-1.06814,0.0,0.0,255.0,255.0
1,35,0.7,-1.05455,-1.04791,1.05569,-1.0527,-1.05313,-1e-05,0.84404,0.82838,0.86266,0.84486,0.83013,0.86165,0.52171,0.00831,-2.37532,1.0,0.0,0.0,0.0,-1.09956,-1.09956,-1.09956,-1.09956,1.09956,1.09956,-1.09956,-1.09956,-1.09956,-1.09956,0.0,0.0,255.0,255.0
1,36,0.72,-1.08595,-1.07946,1.08713,-1.0841,-1.08455,-1e-05,0.84402,0.82838,0.86268,0.84484,0.83013,0.86162,0.52171,0.00831,-2.51482,1.0,0.0,0.0,0.0,-1.13098,-1.13098,-1.13098,-1.13098,1.13098,1.13098,-1.13098,-1.13098,-1.13098,-1.13098,0.0,0.0,255.0,255.0
1,37,0.74,-1.11734,-1.11101,1.11856,-1.1155,-1.11597,-1e-05,0.84405,0.82841,0.86272,0.84486,0.83014,0.86164,0.52171,0.00831,-2.65824,1.0,0.0,0.0,0.0,-1.16239,-1.16239,-1.16239,-1.16239,1.16239,1.16239,-1.16239,-1.16239,-1.16239,-1.16239,0.0,0.0,255.0,255.0
1,38,0.76,-1.14874,-1.14256,1.14999,-1.1469,-1.14738,-1e-05,0.84399,0.82837,0.86269,0.8448,0.8301,0.86157,0.52171,0.00831,-2.80558,1.0,0.0,0.0,0.0,-1.19381,-1.19381,-1.19381,-1.19381,1.19381,1.19381,-1.19381,-1.19381,-1.19381,-1.19381,0.0,0.0,255.0,255.0
1,39,0.78,-1.18013,-1.17412,1.18142,-1.1783,-1.1788,-1e-05,0.84398,0.82832,0.86267,0.84479,0.83006,0.86151,0.52171,0.00831,-2.95685,1.0,0.0,0.0,0.0,-1.22522,-1.22522,-1.22522,-1.22522,1.22522,1.22522,-1.22522,-1.22522,-1.22522,-1.22522,0.0,0.0,255.0,255.0
1,40,0.8,-1.21151,-1.20568,1.21285,-1.2097,-1.21021,-1e-05,0.84401,0.82838,0.86273,0.84482,0.83011,0.86154,0.52171,0.00831,-3.11205,1.0,0.0,0.0,0.0,-1.25664,-1.25664,-1.25664,-1.25664,1.25664,1.25664,-1.25664,-1.25664,-1.25664,-1.25664,0.0,0.0,255.0,255.0
1,41,0.82,-1.2429,-1.23725,1.24428,-1.2411,-1.24163,-1e-05,0.84401,0.82837,0.86275,0.84482,0.83009,0.86152,0.52171,0.00831,-3.27117,1.0,0.0,0.0,0.0,-1.28806,-1.28806,-1.28806,-1.28806,1.28806,1.28806,-1.28806,-1.28806,-1.28806,-1.28806,0.0,0.0,255.0,255.0
1,42,0.84,-1.27428,-1.26881,1.27572,-1.2725,-1.27304,-1e-05,0.84402,0.8284,0.86279,0.84483,0.83012,0.86153,0.52171,0.00831,-3.43421,1.0,0.0,0.0,0.0,-1.31947,-1.31947,-1.31947,-1.31947,1.31947,1.31947,-1.31947,-1.31947,-1.31947,-1.31947,0.0,0.0,255.0,255.0
1,43,0.86,-1.30566,-1.30038,1.30715,-1.3039,-1.30445,-1e-05,0.84403,0.82838,0.86278,0.84483,0.83009,0.8615,0.52171,0.00831,-3.60117,1.0,0.0,0.0,0.0,-1.35089,-1.35089,-1.35089,-1.35089,1.35089,1.35089,-1.35089,-1.35089,-1.35089,-1.35089,0.0,0.0,255.0,255.0
1,44,0.88,-1.33704,-1.33195,1.33858,-1.3353,-1.33586,-1e-05,0.84401,0.82836,0.86279,0.84482,0.83008,0.86145,0.52171,0.00831,-3.77206,1.0,0.0,0.0,0.0,-1.3823,-1.3823,-1.3823,-1.3823,1.3823,1.3823,-1.3823,-1.3823,-1.3823,-1.3823,0.0,0.0,255.0,255.0
1,45,0.9,-1.36841,-1.36353,1.37001,-1.3667,-1.36727,-1e-05,0.84398,0.82833,0.86278,0.84478,0.83005,0.86139,0.52171,0.00831,-3.94688,1.0,0.0,0.0,0.0,-1.41372,-1.41372,-1.41372,-1.41372,1.41372,1.41372,-1.41372,-1.41372,-1.41372,-1.41372,0.0,0.0,255.0,255.0
1,46,0.92,-1.39979,-1.3951,1.40145,-1.3981,-1.39868,-1e-05,0.84399,0.82837,0.86283,0.84479,0.83008,0.86144,0.52171,0.00831,-4.12562,1.0,0.0,0.0,0.0,-1.44514,-1.44514,-1.44514,-1.44514,1.44514,1.44514,-1.44514,-1.44514,-1.44514,-1.44514,0.0,0.0,255.0,255.0
